web-scraper-order,web-scraper-start-url,Date,Tourist_Home_Location,Scrape_Tagline,Scrape_Review_Text
"1733315996-1190","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1610-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 22 January 2016","Rajkot District, India","Great Place","Its my great pleasure to write this review after my trip to Shimla.

Church,Library and that morning and Evening walk is marvelous. I have also enjoyed night walk at Mall road and purchased some local cloths. There has been shops on mall roads and also lakkar bazaarfrom where you can purchase what you want.

Great view of Jakhu temple from mall road at night"
"1733315996-1191","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1610-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 22 January 2016","Chennai (Madras), India","""A must see place""","This is a theatre built in the British era. We were told that the sound is very well audible to every corner, even with out a mic. They have done some renovation and so it's quite new. The 1st floor has some photos of Shimla in olden days, in black and white."
"1733315996-1192","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1610-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 21 January 2016","Bengaluru, India","Nice place to hangout","Nice place to hangout and enjoy the cool Breeze in addition to the warm sunlight. For shopaholics, this place is heaven as you can get good products in less expensive prices."
"1733315996-1193","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1610-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 20 January 2016","Hyderabad, India","Awesome Mall road!!","1. Very nice mall road with lots and lots of dress material available at good rates.
2. The more you bargain, the better.
3. Avoid the first few shops which are attraction seekers. Walk a lil more inside the mall road and you get same materials in cheaper prices even in the small shops.
4. Make sure you buy the kullu shawls and blankets (if you did not visit kullu then).
5. Shimla Mall road wayy better than the Manali ones!"
"1733315996-1194","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1610-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 18 January 2016","Chandigarh, India","Beware of Monkeys","From Brightland hotel or old bus stand its 15-20 minute steep walk to mall road. Beware of monkeys, there are so many. In peak season don't use paid lift to go mall road it will be so so congested."
"1733315996-1195","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1610-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 18 January 2016","Patiala","great place to roam and enjoy evening","This is heart of the Shimla and a great place to roam and enjoy time at shimla particularly in the evening. There many shops and every brand is present there. Place has many restaurants to choose from for eating. Famous places like Ridge, lakkar bazar, church are near by this place."
"1733315996-1196","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1610-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 17 January 2016","New Delhi, India","Shimla short visit","we travelled on 1st january 's night and reached on 2nd january , the weather was -3 degrees in that chilling weather it was difficult to find a hotel but after haivng found one ,we rested our selves and in th eveing was the time to explore the beauty of shimla which lies on the mall. The mall of shimla is unqiuely different from others as it does not allow vehicles to come either you have to take lift or walk to it , the beauty enhances with the church present there, there was crowd full of enthusiasm as it was the beginning of the new year. the mall of shimla is no doubt the best among nainital,mussoire and offers a lot , from small restraunts to street food vendors , the serenic beauty of the mountains,the church,and it s the same place where many movies has witnessed to be shot."
"1733315996-1197","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1610-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 16 January 2016","Cardiff, Wales, United Kingdom","The mall","Well worth seeing plenty of places to eat and drink, wonderful views and a good place to shop for local goods."
"1733315996-1198","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1610-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 16 January 2016","Tezpur, India","Wonderful place","Your trip to Shimla is incomplete if you don't spend time at the mall. Best thing about this place is that it doesn't allow vehicular traffic. You can walk at ease although has become little crowded. Still it's a good place to enjoy nature and shopping at the same time. Do go there. Try local cuisine in various restaurants."
"1733316005-1199","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 2 February 2016","50 contributions","The Mall Road, Shimla..","Best place to spend time with family and friends.. Beautiful place and beautiful view.. Best time to visit in January also.."
"1733316005-1200","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 1 February 2016","28 contributions","Relaxed shopping","Lovely little shops, in a pedestrianised area which means a welcome respite from the usual beeping and bustling vehicles. 

Bargains to be found if your seriously looking, otherwise its easy to while away a few hours walking and browsing - mostly - at your leisure."
"1733316005-1201","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 31 January 2016","Southampton, UK","Busy crowded tourist area.","The Mall is a busy and very crowded path winding down from Scandal Point filled with tourist shops selling souvenirs of every description. Not a lot to commend it.  The path just above it offers better views and is less crowded."
"1733316005-1202","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 30 January 2016","Bengaluru, India","Stroll around","Laid back.. Perfect. No vehicles. Cafes. Restaurants. Bars. History. Gaiety Theater. Try wake and bake cafe. A little bit of local flavor if you look for it. Lift connecting mall road to cart road near hotel combermere"
"1733316005-1203","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 29 January 2016","Gurugram (Gurgaon), India","Best place to spend time in shimla","Just lazing around in shimla mall road and still you won't get tired or bored. No vehicles are allowed except emergency vehicles hence you can be quite carefree on the mall."
"1733316005-1204","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 28 January 2016","Chennai (Madras), India","Crowded place.","I had read a lot about the mall. But I think this is not the best place to see in shimla. It's mainly for shopping and eating out and may be a few photo stops. It's not a scenic place and is crowded. There is a very old famous temple there called khalibadi.  The mall is worth a visit if you have enough time in shimla."
"1733316005-1205","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 28 January 2016","Mumbai, India","best market to shop but little costly.","we liked the mall road and we went 2 times for shopping but rates were too high...but over all good experience."
"1733316005-1206","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 26 January 2016","Noida, India","VISIT TO THE MALL","the walk is amazing, the ambience in the mall with no cars is perfect... the lift to the mall and the connecting path to the ridge is nice"
"1733316005-1207","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 24 January 2016","Dhaka City, Bangladesh","Mall Road of Shimla","Good for shopping  and food etc. It is good for hangout. For good hotel and restaurant. I have enjoyed here with food and shopping."
"1733316005-1208","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1600-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 24 January 2016","Edmonton, Canada","So many things to do!","This road is teeming with shops, cafés and touristy things to do.  The views are stunning with the mountains in the background.  Nice place to spend an evening in."
"1733316013-1209","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1590-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 10 February 2016","New Delhi, India","crowded but good place to go","crowded especially during holidays but worth visiting for a leisure walk or even for some snacks n food in the cafes... don't shop from there.. lots of bargaining and still the stuff will be costly from what you get in plains downwards."
"1733316013-1210","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or1590-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 9 February 2016","Wellingborough, UK","Shopping with a difference","This was an amazing experience. Locals were very friendly and didn't object to a bit of bartering. Amazing to see the food stalls.
We felt comfortable walking about although we were strangers."
